"RunId","OriginalPath","QuarantinePath","MovedAtUtc"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\choco.exe.manifest","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_choco.exe.manifest","2026-08-05T12:01:23.7685291Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\CREDITS.txt","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_CREDITS.txt","2026-08-05T12:01:23.7845296Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\LICENSE.txt","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_LICENSE.txt","2026-08-05T12:01:23.7962827Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\chocolateyInstaller.psm1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_chocolateyInstaller.psm1","2026-08-05T12:01:23.8132824Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\chocolateyProfile.psm1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_chocolateyProfile.psm1","2026-08-05T12:01:23.8930625Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\chocolateyScriptRunner.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_chocolateyScriptRunner.ps1","2026-08-05T12:01:23.8990672Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\ChocolateyTabExpansion.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_ChocolateyTabExpansion.ps1","2026-08-05T12:01:23.9050655Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Format-FileSize.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Format-FileSize.ps1","2026-08-05T12:01:23.9110661Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-CheckSumValid.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-CheckSumValid.ps1","2026-08-05T12:01:23.9174776Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-ChocolateyPath.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-ChocolateyPath.ps1","2026-08-05T12:01:23.9224842Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-ChocolateyUnzip.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-ChocolateyUnzip.ps1","2026-08-05T12:01:23.9284822Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-ChocolateyWebFile.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-ChocolateyWebFile.ps1","2026-08-05T12:01:23.9344787Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-EnvironmentVariable.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-EnvironmentVariable.ps1","2026-08-05T12:01:23.9434816Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-EnvironmentVariableNames.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-EnvironmentVariableNames.ps1","2026-08-05T12:01:23.9677671Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-FtpFile.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-FtpFile.ps1","2026-08-05T12:01:23.9757705Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-OSArchitectureWidth.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-OSArchitectureWidth.ps1","2026-08-05T12:01:24.0208703Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-PackageParameters.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-PackageParameters.ps1","2026-08-05T12:01:24.0338704Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-ToolsLocation.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-ToolsLocation.ps1","2026-08-05T12:01:24.0497599Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-UACEnabled.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-UACEnabled.ps1","2026-08-05T12:01:24.0935805Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-UninstallRegistryKey.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-UninstallRegistryKey.ps1","2026-08-05T12:01:24.1145812Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-VirusCheckValid.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-VirusCheckValid.ps1","2026-08-05T12:01:24.1275828Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-WebFile.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-WebFile.ps1","2026-08-05T12:01:24.1475846Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-WebFileName.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-WebFileName.ps1","2026-08-05T12:01:24.1575832Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-WebHeaders.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-WebHeaders.ps1","2026-08-05T12:01:24.1855728Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-BinFile.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-BinFile.ps1","2026-08-05T12:01:24.1915724Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyEnvironmentVariable.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyEnvironmentVariable.ps1","2026-08-05T12:01:24.2030160Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyExplorerMenuItem.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyExplorerMenuItem.ps1","2026-08-05T12:01:24.2110159Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyFileAssociation.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyFileAssociation.ps1","2026-08-05T12:01:24.2170144Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyInstallPackage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyInstallPackage.ps1","2026-08-05T12:01:24.2230159Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPackage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyPackage.ps1","2026-08-05T12:01:24.2304138Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPath.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyPath.ps1","2026-08-05T12:01:24.2404124Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPinnedTaskBarItem.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyPinnedTaskBarItem.ps1","2026-08-05T12:01:24.2464075Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPowershellCommand.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyPowershellCommand.ps1","2026-08-05T12:01:24.2514095Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyShortcut.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyShortcut.ps1","2026-08-05T12:01:24.2574108Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyVsixPackage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyVsixPackage.ps1","2026-08-05T12:01:24.2647812Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyZipPackage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyZipPackage.ps1","2026-08-05T12:01:24.2697870Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-Vsix.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-Vsix.ps1","2026-08-05T12:01:24.2867792Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Set-EnvironmentVariable.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Set-EnvironmentVariable.ps1","2026-08-05T12:01:24.2970602Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Set-PowerShellExitCode.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Set-PowerShellExitCode.ps1","2026-08-05T12:01:24.3100579Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Start-ChocolateyProcessAsAdmin.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Start-ChocolateyProcessAsAdmin.ps1","2026-08-05T12:01:24.3170605Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Test-ProcessAdminRights.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Test-ProcessAdminRights.ps1","2026-08-05T12:01:24.3249802Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Uninstall-BinFile.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Uninstall-BinFile.ps1","2026-08-05T12:01:24.3339839Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Uninstall-ChocolateyEnvironmentVariable.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Uninstall-ChocolateyEnvironmentVariable.ps1","2026-08-05T12:01:24.3399804Z"
"764f60c0-e430-4b72-9a30-5bf91d09cc2e","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Uninstall-ChocolateyPackage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\764f60c0-e430-4b72-9a30-5bf91d09cc2e_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Uninstall-ChocolateyPackage.ps1","2026-08-05T12:01:24.3449833Z"
