"RunId","OriginalPath","QuarantinePath","MovedAtUtc"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-ChocolateyUnzip.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-ChocolateyUnzip.ps1","2026-08-05T12:01:45.7335474Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-ChocolateyWebFile.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-ChocolateyWebFile.ps1","2026-08-05T12:01:45.7405494Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-EnvironmentVariable.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-EnvironmentVariable.ps1","2026-08-05T12:01:45.7465437Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-EnvironmentVariableNames.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-EnvironmentVariableNames.ps1","2026-08-05T12:01:45.7515459Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-FtpFile.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-FtpFile.ps1","2026-08-05T12:01:45.7575458Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-OSArchitectureWidth.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-OSArchitectureWidth.ps1","2026-08-05T12:01:45.7706035Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-PackageParameters.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-PackageParameters.ps1","2026-08-05T12:01:45.7766004Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-ToolsLocation.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-ToolsLocation.ps1","2026-08-05T12:01:45.7816033Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-UACEnabled.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-UACEnabled.ps1","2026-08-05T12:01:45.7876072Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-UninstallRegistryKey.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-UninstallRegistryKey.ps1","2026-08-05T12:01:45.7950585Z"
